Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.022727272727272728	7
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 37: Acute Lung Injury and Inflammatory Dysregulation as Precursors to COPD Progression and Exacerbation	0.017902813299232736	7
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.016574585635359115	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 22: Periodontal Disease as a Source of Systemic Inflammation and COPD Exacerbation	0.012658227848101266	2
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.009202453987730062	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 6: Intrauterine and Chronic Inflammation-Driven Dysregulation of Anti-Inflammatory Responses in COPD Development	0.008403361344537815	4
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.008403361344537815	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.007058823529411765	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.00646551724137931	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.005847953216374269	3
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.0035714285714285713	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.003472222222222222	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.003115264797507788	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.002793296089385475	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.0024813895781637717	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.0015015015015015015	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.001447178002894356	1
COPD Treatment Cluster 19: Gut-Lung Axis Dysregulation in COPD Exacerbations: Therapeutic Opportunities from Intestinal Barrier Modulation	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0009775171065493646	1
