Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.005376344086021506	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.004694835680751174	3
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.004464285714285714	2
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.0042796005706134095	3
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.0037735849056603774	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.0037105751391465678	2
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.003115264797507788	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.002894356005788712	2
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 37: Acute Lung Injury and Inflammatory Dysregulation as Precursors to COPD Progression and Exacerbation	0.0025575447570332483	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.0024630541871921183	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.0020920502092050207	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.001953125	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.0011547344110854503	1
COPD Treatment Cluster 14: β Adrenergic Modulation for Managing Bladder Overactivity in COPD Patients	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0009775171065493646	1
