Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 18: Unraveling the Molecular Interplay of β Adrenoceptors, Gasotransmitters, and Sulfonation in COPD Pathogenesis	0.007952286282306162	4
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.0074211502782931356	4
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.00663716814159292	3
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.0056022408963585435	2
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 26: Epigenetic and Inflammatory Regulation of Oxidative Stress and Nitric Oxide Production in COPD Pathogenesis	0.0045871559633027525	3
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.0037735849056603774	1
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.003067484662576687	1
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.002881844380403458	1
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.002793296089385475	1
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.0023094688221709007	2
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.002207505518763797	1
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0019550342130987292	2
COPD Treatment Cluster 15: Glucocorticoid Receptor Modulation for Optimizing COPD Therapy and Minimizing Adverse Effects	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.001953125	1
