Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.0223463687150838	8	32376492|37163222|33302861|35639340|39939545|39821260|38399529|33047250
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.021956087824351298	11	31914436|35949112|32701680|33389013|36759235|33171752|32279290|39193880|32645631|35018267|34648059
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.018691588785046728	6	39572276|34678497|38466409|36549708|32270937|39908660
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.018691588785046728	6	35647193|35135447|32620199|32170578|35962246|37491871
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.017543859649122806	9	36795972|36067036|36283868|35764285|33189118|35950646|38409556|32142372|39419650
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.014778325123152709	6	32100456|34424962|34489323|39515099|33469457|34093562
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 6: Intrauterine and Chronic Inflammation-Driven Dysregulation of Anti-Inflammatory Responses in COPD Development	0.014705882352941176	7	38037803|34511031|34299122|35579886|38945301|33476990|34402367
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.011673151750972763	3	32853910|36758650|35793647
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.011204481792717087	4	38456902|33470023|33440952|35044449
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.010752688172043012	2	34037998|39714732
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 18: Unraveling the Molecular Interplay of β Adrenoceptors, Gasotransmitters, and Sulfonation in COPD Pathogenesis	0.009940357852882704	5	32174918|34582038|33428880|34671997|37185766
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 8: Estrogen-Regulated Autophagy and miRNA Networks in Endometriosis-Related COPD Pathogenesis	0.007707129094412331	4	35413058|36241629|33203195|34275303
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 26: Epigenetic and Inflammatory Regulation of Oxidative Stress and Nitric Oxide Production in COPD Pathogenesis	0.00764525993883792	5	34021731|36079801|35985553|33260150|35030980
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.007547169811320755	2	37159104|37758933
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.00723589001447178	5	33296780|35441606|37483590|38527011|32769034
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.00663716814159292	3	32290675|32767032|39795872
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.006493506493506494	2	37932553|39060816
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 37: Acute Lung Injury and Inflammatory Dysregulation as Precursors to COPD Progression and Exacerbation	0.005115089514066497	2	38155082|33081828
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.004887585532746823	5	34007171|38742347|34502019|33721934|33170477
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.003472222222222222	1	37803488
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.003067484662576687	1	37298597
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.0023094688221709007	2	39981683|34760616
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.002207505518763797	1	32489851
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.001953125	1	38291354
COPD Treatment Cluster 11: TNF Inhibitors as Therapeutic Targets for Inflammatory COPD with Autoimmune Components	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.001564945226917058	1	32292509
