Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.05844155844155844	18
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.05475504322766571	19
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.04748603351955307	17
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 18: Unraveling the Molecular Interplay of β Adrenoceptors, Gasotransmitters, and Sulfonation in COPD Pathogenesis	0.04572564612326044	23
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.042033235581622676	43
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.0406885758998435	26
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.03794642857142857	17
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.03314917127071823	6
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.03214285714285714	9
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.030100334448160536	9
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.025974025974025976	14
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.020260492040520984	14
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.01996007984031936	10
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.019704433497536946	8
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.01951951951951952	13
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.018691588785046728	6
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.015086206896551725	7
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.01488833746898263	6
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.014005602240896359	5
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.009411764705882352	4
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.009345794392523364	3
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.008830022075055188	4
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.0078125	4
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.004424778761061947	2
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.0038910505836575876	1
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.0020920502092050207	1
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.0011547344110854503	1
