Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.02252252252252252	15
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.022408963585434174	8
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.019851116625310174	8
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.017366136034732273	12
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.01675977653631285	6
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.016574585635359115	3
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.015594541910331383	8
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.015486725663716814	7
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.013888888888888888	4
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 8: Estrogen-Regulated Autophagy and miRNA Networks in Endometriosis-Related COPD Pathogenesis	0.01348747591522158	7
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.01293103448275862	6
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.012838801711840228	9
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.011976047904191617	6
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.009389671361502348	6
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.009202453987730062	3
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.007782101167315175	2
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 26: Epigenetic and Inflammatory Regulation of Oxidative Stress and Nitric Oxide Production in COPD Pathogenesis	0.00764525993883792	5
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.007142857142857143	2
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.006842619745845552	7
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.006696428571428571	3
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.006493506493506494	2
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.006230529595015576	2
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.005859375	3
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.005376344086021506	1
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.0049261083743842365	2
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.002207505518763797	1
