Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.03018867924528302	8	35293002|38542158|33676391|39986699|37299516|39488807|34746307|36401276
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.029239766081871343	15	32899766|36440573|37665561|35409371|38286741|38736266|32284261|32343971|32872366|39358946|35011470|38664220|37175237|32250214|33822513
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.027777777777777776	8	38686736|32751576|32385747|36677659|34381307|40015518|36232498|38570096
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.02481389578163772	10	34203675|39030451|36626932|38884873|37907626|31900972|34582722|32091204|34812407|32642876
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.023529411764705882	10	39273362|33138027|39599592|32961947|38907857|34361611|37549537|35159177|36108372|38858704
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.019704433497536946	8	32028744|38732217|39949663|38583434|33507594|39014066|32344758|34637982
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.01951951951951952	13	33572659|40292509|35688213|38750773|38716957|32174508|39333188|33923336|39208309|33822115|37447296|35892258|39654422
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.01939655172413793	9	37623311|32495202|36853419|33276425|33638698|37298616|37570622|38493580|36297038
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.016574585635359115	3	38999004|35026191|38639862
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.012838801711840228	9	36512286|34435583|39769962|35378162|33233169|32962180|32397163|36835169|35538123
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.011673151750972763	3	34684868|36555503|39354427
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.010752688172043012	2	39939033|33066442
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.00974025974025974	3	39824371|37491826|39179999
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.00927643784786642	5	36364048|38669952|35456938|36312760|36098087
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.008683068017366137	6	33527713|33114564|38336256|34509045|35276461|32814081
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.006688963210702341	2	36228304|36404741
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.005763688760806916	2	33478034|32706215
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.004464285714285714	2	33823870|35389124
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.003992015968063872	2	32401838|35723848
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.00390625	2	35630531|37879146
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.0035714285714285713	1	34819075
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.003115264797507788	1	40043543
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.002793296089385475	1	32950951
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1	32784051
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.0022123893805309734	1	33450546
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0009775171065493646	1	32103438
