Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.01675977653631285	6
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.01509433962264151	4
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.01364522417153996	7
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.012269938650306749	4
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.010752688172043012	2
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.009852216748768473	4
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.009345794392523364	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.009009009009009009	6
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.00804289544235925	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.007984031936127744	4
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.006842619745845552	7
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.006696428571428571	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.006688963210702341	2
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.00663716814159292	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.00646551724137931	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.005859375	3
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.0055248618784530384	1
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.004705882352941176	2
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.0035714285714285713	1
