Treatment	Cause	Edge Weight	Shared Publications
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.03018867924528302	8
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.029239766081871343	15
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.027777777777777776	8
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.02481389578163772	10
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.023529411764705882	10
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.019704433497536946	8
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.01951951951951952	13
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.01939655172413793	9
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.016574585635359115	3
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.012838801711840228	9
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.011673151750972763	3
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.010752688172043012	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.00974025974025974	3
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.00927643784786642	5
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.008683068017366137	6
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.006688963210702341	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.005763688760806916	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.004464285714285714	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.003992015968063872	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.00390625	2
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.0035714285714285713	1
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.003115264797507788	1
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.002793296089385475	1
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.0022123893805309734	1
COPD Treatment Cluster 9: Bioactive Phytoconstituents for Pulmonary Fibrosis and Inflammation Reduction in COPD	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0009775171065493646	1
