Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.023529411764705882	10	31944270|34103294|37794556|32896186|37108492|37592768|31960512|33834933|32667213|32341178
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.022099447513812154	4	36351891|33669130|38112963|31983254
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.019630484988452657	17	34295663|36097929|39301776|37518336|38417851|32052074|35657680|38062696|40070614|38980833|38479817|34477156|32506965|37929858|36425061|39153516|33166903
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.014265335235378032	10	36291183|36498393|37744353|33010848|32477321|34979839|33411410|40286421|36925318|32298263
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.013966480446927373	5	38978913|38425057|37966282|38608731|37962292
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 18: Unraveling the Molecular Interplay of β Adrenoceptors, Gasotransmitters, and Sulfonation in COPD Pathogenesis	0.013916500994035786	7	38821128|32085474|39134262|35184981|36444793|32303803|33090712
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.013377926421404682	4	36229348|40307303|38402891|37847387
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 22: Periodontal Disease as a Source of Systemic Inflammation and COPD Exacerbation	0.012658227848101266	2	37166876|33179891
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 8: Estrogen-Regulated Autophagy and miRNA Networks in Endometriosis-Related COPD Pathogenesis	0.011560693641618497	6	34616146|38339335|39902005|32934110|32025814|34709754
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.011320754716981131	3	36281139|36731638|40162331
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.011160714285714286	5	32918855|33372818|32714077|33618607|33064832
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.011131725417439703	6	32746500|38493113|40114680|33093692|37892129|37661602
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.009852216748768473	4	39644491|36602904|37871735|39926225
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.009345794392523364	3	33028570|32147005|33252416
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.008645533141210375	3	34499123|32697107|34961758
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.007820136852394917	8	34126038|31967915|37455331|37581311|34925327|40017227|36111412|40095814
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.007782101167315175	2	34539627|34536759
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 37: Acute Lung Injury and Inflammatory Dysregulation as Precursors to COPD Progression and Exacerbation	0.0076726342710997444	3	34237722|34677613|38782419
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 6: Intrauterine and Chronic Inflammation-Driven Dysregulation of Anti-Inflammatory Responses in COPD Development	0.0063025210084033615	3	36528336|37032507|32116074
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.006134969325153374	2	35103990|34305932
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.0056022408963585435	2	33213769|33049283
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.004962779156327543	2	32524301|39439456
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.003246753246753247	1	32729704
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.002894356005788712	2	35960011|38091596
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.0022123893805309734	1	32417770
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.0020920502092050207	1	32202190
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.001564945226917058	1	37755161
COPD Treatment Cluster 16: Multifaceted Approach to Managing COPD Exacerbations and Comorbidities through Rehabilitation and Prophylaxis Strategies	COPD Cause Cluster 26: Epigenetic and Inflammatory Regulation of Oxidative Stress and Nitric Oxide Production in COPD Pathogenesis	0.0015290519877675841	1	37566251
