Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 18: Unraveling the Molecular Interplay of β Adrenoceptors, Gasotransmitters, and Sulfonation in COPD Pathogenesis	0.04572564612326044	23	33848541|33352226|36193058|40157082|38318188|38578368|37235375|39571043|36280137|33710675|33643307|32705269|32062414|34774593|39093473|34487716|39010833|39766206|35191182|39818377|39625293|32825174|33359560
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.042033235581622676	43	36822205|33739023|32780913|34354706|36522710|40129548|39632592|33611829|34944654|32790529|35892580|37692274|36088857|39301028|35876719|39436829|39273443|34953031|35583006|40224201|35370652|38428571|37605829|39696251|37437075|36979498|33968067|36967673|33345606|38970266|36608844|37926919|40244222|33658945|39097839|39766355|32411785|39274401|38674175|35780733|32707273|34177583|32831979
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.0406885758998435	26	39542834|37328499|35412166|33023753|37480487|34210070|33514947|34069086|32084645|34147902|38245672|36482745|37851686|37838477|32456565|31964467|34245298|35872848|38889510|32646252|35413206|35050802|35843527|36144494|37247013|32635350
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.03794642857142857	17	34647511|34844296|35651623|33880743|36115766|34987511|33322168|35113170|33823154|34512148|33385879|33065600|36982205|35962798|36114383|33691249|34757513
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.03314917127071823	6	38850304|34638587|36966195|36928557|32527376|33278569
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.03214285714285714	9	37168857|35265810|36130784|35835251|40218944|37468500|32320601|34093009|34252004
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.030100334448160536	9	35022663|32745461|38443917|35174101|32569630|37573821|33679777|35768996|33524030
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.025974025974025976	14	36658555|33310666|31918598|38878489|34675913|32208166|36106389|32031616|36139421|37936710|40095109|38181532|33891922|33847289
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.020260492040520984	14	36064575|39147715|39059676|36054460|34054862|38330029|35641805|33438067|33855721|38542089|33654394|33019897|37391774|33202930
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.01996007984031936	10	39106716|32398133|34665057|36630963|36606685|32889775|34537081|35507773|32513852|32811815
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.019704433497536946	8	38553191|32725081|39541939|37735396|32849598|32425932|38243838|34787065
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.01951951951951952	13	39214890|33839882|33869639|34961933|37548030|34987519|36059546|37175399|33761287|34400791|39454706|39614897|34266494
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.018691588785046728	6	39704189|38642815|35388271|33851234|33227426|37082951
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.015086206896551725	7	36982240|31944603|33378979|40165061|36084567|38232236|38476273
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.01488833746898263	6	33567493|39501398|36505444|37831392|37796367|34116007
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.014005602240896359	5	39807861|40188525|33389680|37738799|35961375
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.009411764705882352	4	32280718|35869799|35048417|38003437
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.009345794392523364	3	40314594|37816857|33995381
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.008830022075055188	4	40098281|39050134|35351141|38678295
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.0078125	4	36858558|33035747|39394816|35016678
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.004424778761061947	2	38181530|33639218
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.0038910505836575876	1	36187335
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1	33009705
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.0020920502092050207	1	39667138
COPD Treatment Cluster 28: Pharmacological Modulation of Inflammatory Pathways in COPD and Asthma	COPD Cause Cluster 29: Racial and Socioeconomic Disparities in Ambient Air Pollution and COPD Burden	0.0011547344110854503	1	33749317
