Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.02252252252252252	15	40061592|39979080|39515865|33861452|39197962|32707369|34480994|32114167|36181982|39218126|33026044|40127620|32525066|34160412|36705421
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.022408963585434174	8	33444722|40071103|32953880|35032580|38924868|32521450|39053714|35279777
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 9: Joint Inflammation and Oxidative Stress as Contributing Factors to COPD Pathogenesis in Rheumatoid Arthritis Patients	0.019851116625310174	8	38621464|33652111|33246116|39631292|35427727|38056535|39369926|39244174
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 21: Neuroinflammatory Pathways in COPD: Intersection of Systemic Inflammation and Neurological Dysfunction	0.017366136034732273	12	33359864|34119609|33381552|38992644|34090910|39340662|38824976|31954258|31926213|35772607|34968641|33421597
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.01675977653631285	6	34954266|33421599|39699454|38637360|40056632|32858634
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.016574585635359115	3	32090748|37059253|39126923
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.015594541910331383	8	35970312|37161999|36335448|39197804|32073564|32891815|37597673|35410623
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.015486725663716814	7	38250772|34271112|37385071|38471370|37652198|38552431|38181932
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.013888888888888888	4	38241916|38743731|36642153|34405561
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 8: Estrogen-Regulated Autophagy and miRNA Networks in Endometriosis-Related COPD Pathogenesis	0.01348747591522158	7	33562110|39862265|39863095|34352013|32764884|34410182|35841194
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.01293103448275862	6	33567307|35395382|36671523|33832897|33937301|33296781
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 16: Unveiling Novel Targets and Immune Mechanisms in COPD Pathogenesis: From Muscle Metabolism to Macrophage Polarization	0.012838801711840228	9	34653521|39675441|34866494|36218392|39947004|39002739|34647621|31981749|34848946
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.011976047904191617	6	39236778|39788165|38970260|37704119|38670401|37690229
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.009389671361502348	6	34769270|36464881|37002973|38901804|39433163|39828147
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.009202453987730062	3	32129166|31985369|38014931
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 28: Inflammatory Pathways Linking Osteoarthritis and COPD: Shared Mechanisms of Cartilage Destruction and Matrix Degradation	0.007782101167315175	2	37295574|39121926
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 26: Epigenetic and Inflammatory Regulation of Oxidative Stress and Nitric Oxide Production in COPD Pathogenesis	0.00764525993883792	5	33441867|33621949|39401663|33583777|32278042
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.007142857142857143	2	37196815|40133026
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.006842619745845552	7	37688352|39515800|31927049|38650680|37662486|39706467|39708484
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.006696428571428571	3	34033999|34110959|34611071
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.006493506493506494	2	39984850|36064150
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.006230529595015576	2	38238760|36515023
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.005859375	3	37981111|35345319|38870751
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.005376344086021506	1	39643022
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.0049261083743842365	2	33152909|32476313
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.002680965147453083	1	37282920
COPD Treatment Cluster 37: Phytotherapeutic Approaches from Traditional Chinese Medicine for Inflammatory COPD Pathophysiology	COPD Cause Cluster 3: Environmental and Inflammatory Modulators of Acute COPD Exacerbation Risk and Severity	0.002207505518763797	1	39494859
