Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 25: Wound Healing Dysregulation and Tissue Remodeling as Systemic Influencers of COPD Pathogenesis	0.017361111111111112	5	35256617|39050880|33453223|32144723|34674712
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 8: Estrogen-Regulated Autophagy and miRNA Networks in Endometriosis-Related COPD Pathogenesis	0.017341040462427744	9	35702047|33159466|35781029|34219271|34632701|34673421|40117902|35366545|36183073
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 23: Hormetic Regulation of Oxidative Stress and Inflammatory Pathways in COPD and Related Ischemic Diseases	0.017214397496087636	11	38095383|37051701|32112706|35186185|33017422|36754954|39154533|36040609|33735708|37445950|39337630
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.014778325123152709	6	36771257|35742813|36797287|34364965|39147172|39586940
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.013513513513513514	9	33908653|37535213|33182069|37327965|38677580|37524448|32106388|32727084|34680069
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 38: Liver Damage, Inflammation, and Fibrogenesis as Systemic Consequences in COPD Pathogenesis	0.011204481792717087	4	38530519|34162157|32320707|37938130
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 20: Lipid Dysregulation and Inflammation in Atherosclerosis-Related COPD Etiology and Progression	0.008645533141210375	3	32069870|37108210|32248335
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.008620689655172414	4	34986721|36906244|32833942|32999392
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 19: Adipose Tissue Inflammation and Metabolic Dysfunction in the Pathogenesis of COPD	0.006493506493506494	2	38493745|34330904
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 22: Periodontal Disease as a Source of Systemic Inflammation and COPD Exacerbation	0.006329113924050633	1	33441852
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 39: Renal Dysfunction and Inflammation as Critical Modulators of COPD Pathogenesis and Exacerbation Risk	0.006230529595015576	2	33894624|33183119
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.004464285714285714	2	39651728|33926589
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.0033444816053511705	1	32360837
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.003115264797507788	1	36961665
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 37: Acute Lung Injury and Inflammatory Dysregulation as Precursors to COPD Progression and Exacerbation	0.0025575447570332483	1	40158431
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.002352941176470588	1	34488737
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.0020920502092050207	1	37528129
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.0019550342130987292	2	33000352|39481746
COPD Treatment Cluster 4: Neuroinflammatory Therapies for COPD with Concurrent Neurodegenerative Manifestations	COPD Cause Cluster 11: Gut-Respiratory Axis: Inflammatory Disorders and Immune Dysregulation in COPD Pathogenesis	0.0018552875695732839	1	33561885
