Treatment	Cause	Edge Weight	Shared Publications	PMIDs
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 10: Natural Bioactive Polyphenols and Flavonoids as Potential Therapeutic Agents in COPD Prevention	0.02092050209205021	10	33947536|39174346|34072700|35533788|40263825|34020247|35285349|34594472|32961250|33669109
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 31: Cardiac Dysfunction and Inflammation: A Novel Link to COPD Pathogenesis and Comorbidity	0.01675977653631285	6	34857278|37586453|34056918|38056796|37883909|35189380
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 13: Hyperglycemia-Induced Oxidative Stress and Inflammation in Diabetic COPD Comorbidity	0.01509433962264151	4	38321393|38970881|31927945|38307477
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 30: Modulating Bronchial Inflammation in Cystic Fibrosis-Related COPD: Environmental, Genetic, and Therapeutic Interactions	0.01364522417153996	7	38758500|32714326|36901762|33632244|39820828|38253087|37169568
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 17: Eicosanoid Dysregulation and Cox Inhibition: Unveiling the Complex Links between COPD and Cardiovascular, Gastrointestinal, and Metabolic Disorders	0.012269938650306749	4	39848004|36355017|38954960|39542324
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 4: NLRP3 Inflammasome-Mediated Inflammatory Dysregulation in COPD Pathogenesis and Therapeutic Targets	0.010752688172043012	2	36557876|38702577
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 33: Gut Microbiota Dysbiosis and Intestinal Immune Homeostasis Disruption in COPD Pathogenesis	0.009852216748768473	4	35961188|35661797|34710529|33742371
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 5: Environmental Toxicants and Cyclooxygenase Inhibition in Gastrointestinal COPD Pathways	0.009345794392523364	3	38767185|36841446|34420176
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 32: Autoimmune and Autoinflammatory Conditions as Indicators of COPD Risk and Disease Progression	0.009009009009009009	6	37890030|39864761|39881355|36693610|39373358|35525149
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 2: Interplay between Occupational Hazards and Respiratory Mechanics in COPD Pathophysiology	0.00804289544235925	3	38517568|32902083|39798623
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 7: Congenital and Interstitial Lung Diseases as Modifiers of Emphysema and Fibrosis in COPD	0.007984031936127744	4	38167826|35684546|34299359|34373758
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 36: Elucidating the Complex Genetic and Epithelial Mechanisms Underlying COPD Susceptibility and Progression	0.006842619745845552	7	39864642|38761875|37787784|35465190|37995899|39348749|38603841
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 12: Viral-Induced Hypercoagulability and Inflammatory Pathways to COPD Exacerbation and Tissue Damage	0.006696428571428571	3	33930273|38343060|34528037
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 1: TNF Inhibition and Modulation of COPD Inflammatory Profiles in Complex Comorbidities	0.006688963210702341	2	37338464|32929381
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 27: Neuroinflammatory Pathways in COPD Development: Shared Mechanisms with Neurodegenerative Conditions	0.00663716814159292	3	39724945|37615596|38318924
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 35: Cardiovascular and Metabolic Comorbidities as Modifiable Risk Factors for COPD Exacerbation	0.00646551724137931	3	37278036|34560967|35008445
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 15: Sleep-Related Pathophysiology and Environmental Exposures in COPD Etiology and Progression	0.005859375	3	40118116|32152977|34491754
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 14: Psychological Stress and Neuroinflammatory Pathways in COPD Exacerbation and Progression	0.0055248618784530384	1	36765377
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 34: Skin Barrier Dysfunction and Inflammation as Potential Contributors to COPD Etiology and Progression	0.004705882352941176	2	38506998|35209219
COPD Treatment Cluster 5: Photothermal Nanotherapies for Inflammatory Cell Ablation in COPD	COPD Cause Cluster 24: Respiratory-Gut Axis Dysbiosis and Cross-Kingdom Interactions in COPD Microbiome Complexity	0.0035714285714285713	1	35687548
